counterpress,duration,id,index,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,team,team_id,timestamp,type,under_pressure,pass_goal_assist,pass_straight,pass_no_touch,pass_miscommunication,formation,position_id,position_name,jersey_number
,0.632343,9f6cf2c2-835e-4495-8388-e29761e50abd,3669,"[117.8, 26.9]",3754242,90,,,,1.8222405,6714f82d-27df-4e90-a131-33a5d191b2b0,Left Foot,True,,,"[115.0, 37.8]",Ground Pass,,11.253888,,,Eden Hazard,3621.0,,,,,,2,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,185,Chelsea,33,['4b7b9c00-9207-4e88-b53b-acc9829d012f'],18,Chelsea,33,00:45:18.518,Pass,,True,,,,,,,
,1.768148,a660b77a-18ad-4909-b430-39ddab4e2005,1607,"[94.0, 71.0]",3754243,46,,,,-1.041043,509cb716-7aa4-4604-a0f5-b0cf59c212fc,Left Foot,True,,,"[113.5, 37.7]",High Pass,,38.58938,,,Timm Klose,9461.0,,,,,Free Kick,1,From Free Kick,Robert Brady,10967.0,Left Midfield,99,Norwich City,56,['c431f422-b0c1-4cf7-a800-0c7c7c98bddd'],47,Norwich City,56,00:46:47.309,Pass,,True,,,,,,,
,1.553498,add56813-12f8-4277-95cf-fdedbaeecd2b,2542,"[90.0, 72.6]",3754243,70,,,,-0.969107,3eeb2949-1c9a-4a7d-b7e7-a6fa166378fd,Right Foot,True,,,"[109.5, 44.2]",High Pass,,34.450108,,,Aleksandar Mitrović,4269.0,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Midfield,147,Newcastle United,37,['9835dfdd-be35-4cc7-8971-dbff9252296e'],52,Newcastle United,37,00:25:52.587,Pass,,True,,,,,,,
,0.983458,f50807e3-01f4-4c4c-bf48-3e3b3ada7ab4,2589,"[87.5, 11.5]",3754243,73,,,,0.116141625,c094bf7b-cb4f-4deb-8af8-85b925779471,Right Foot,,,,"[99.5, 12.9]",Ground Pass,,12.08139,,,Dieumerci Mbokani Bezua,23663.0,,,,,,2,From Free Kick,Jonathan Howson,9578.0,Right Defensive Midfield,149,Norwich City,56,['108b96ea-c759-4e4c-b807-199abdf4827e'],1,Norwich City,56,00:28:01.531,Pass,,True,,,,,,,
,0.669087,92152667-f489-4b6f-9018-8f48baf498a1,3204,"[105.9, 35.3]",3754243,92,,,,-1.5279654,b7070215-fdde-4e47-88d9-e6766de43fa1,Right Foot,,,,"[106.2, 28.3]",Ground Pass,,7.006426,,,Martin Olsson,3576.0,,,,,,2,From Throw In,Jonathan Howson,9578.0,Right Defensive Midfield,183,Norwich City,56,['36e91eab-43cb-411f-9e84-2fd195312cc6'],4,Norwich City,56,00:47:04.125,Pass,,True,,,,,,,
,1.576633,4fa17cd6-e71a-4c18-a0dc-dc9021dbfa88,2559,"[116.0, 19.4]",3754244,75,,,,2.1360264,07defdc2-966f-4db3-8978-39c39f0cbeb7,Right Foot,True,True,,"[102.3, 41.0]",Ground Pass,,25.578312,,,Mark Noble,3874.0,,,,,,2,From Throw In,Dimitri Payet,3491.0,Center Attacking Midfield,167,West Ham United,40,['c8f8536c-e584-44fe-8bbe-53bd17c1a0c8'],57,West Ham United,40,00:30:57.481,Pass,,True,,,,,,,
,0.69248,0d5bb189-8ddb-400e-a7e4-42081d863950,2111,"[110.3, 56.0]",3754249,47,,,,-1.850244,8136bf26-8a0f-4267-82ae-6bb9ccf11584,Left Foot,,,,"[107.0, 44.5]",Ground Pass,,11.964113,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Left Midfield,90,Manchester City,36,['fa43899f-687d-4c61-a809-f66c4bba8758'],41,Manchester City,36,00:02:41.205,Pass,,True,,,,,,,
,1.113478,ad042c48-5540-4725-9189-07c9d2223ab3,2754,"[93.4, 22.9]",3754249,59,,,,0.07485985,89d5676f-9b14-46c5-9b76-aaaf61821ef9,Left Foot,,,,"[109.4, 24.1]",High Pass,,16.044937,,,Sergio Leonel Agüero del Castillo,3237.0,,,Through Ball,True,,2,Regular Play,David Josué Jiménez Silva,3064.0,Left Midfield,113,Manchester City,36,['80b19954-751d-467e-8e24-3929cf6ba9db'],30,Manchester City,36,00:14:30.302,Pass,,True,,,,,,,
,1.420138,86d7b169-6cfe-4154-a297-87ed90a89e25,3038,"[110.1, 60.9]",3754249,65,,,,-1.5199312,fd2610b3-fcd3-4306-bc47-a0ce5be8a6ec,Right Foot,True,,,"[111.5, 33.4]",Ground Pass,,27.535614,,,Raheem Sterling,3233.0,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,123,Manchester City,36,"['6b711759-cee5-4cfa-b15c-f9b06955cdef', 'd3112095-6d15-4f67-b59c-33b148bc5ff6']",43,Manchester City,36,00:20:43.685,Pass,True,True,,,,,,,
,1.57336,9c382777-e422-4a95-977d-6fffefaade18,392,"[98.7, 68.0]",3754251,9,,,,-1.1689934,821efac5-2728-499b-9136-5b9dba41a06c,Right Foot,True,,,"[112.0, 36.7]",High Pass,,34.00853,,,Michail Antonio,3349.0,,,,,,1,From Free Kick,Enner Remberto Valencia Lastra,28559.0,Left Center Forward,17,West Ham United,40,"['7fd88528-1939-40be-ac85-3960bd5ad6f9', 'b4eb3577-75c1-442d-be08-f305d5f92b90']",15,West Ham United,40,00:09:15.942,Pass,True,True,,,,,,,
,1.665103,a6afb0a6-85f4-4c6c-a888-d6a590c60d2e,2169,"[107.0, 73.4]",3754251,54,,,,-1.4950254,41667921-825f-4486-a0f5-0dbaa6ae129b,Right Foot,True,,,"[109.9, 35.2]",High Pass,,38.30992,,,Andy Carroll,4271.0,,,,,,2,From Free Kick,Mark Noble,3874.0,Left Center Midfield,121,West Ham United,40,['4977914d-ea3d-4c34-84cc-b159c8283148'],35,West Ham United,40,00:09:35.303,Pass,,True,,,,,,,
,1.048758,a1b92067-9891-458c-8bc3-29b24cc01fbc,865,"[106.4, 22.0]",3754252,22,,,,1.6550122,3e6f6ed3-9851-4f76-8f41-e99bffe3ee41,Right Foot,,,,"[105.1, 37.4]",Ground Pass,,15.454773,,,Aaron Lennon,3953.0,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Wing,34,Everton,29,['043bb741-cc80-4536-877c-4934d7e8e68d'],27,Everton,29,00:22:27.517,Pass,,True,,,,,,,
,1.233926,02342e2d-3039-4846-964c-998175ae3a51,940,"[111.9, 28.1]",3754253,22,,,,1.8224863,1d4ee9b5-9ef6-4638-a154-25ea1046f8e5,Head,,,,"[109.2, 38.6]",Low Pass,,10.841587,,,Mesut Özil,3496.0,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,44,Arsenal,1,['0720ea8c-3d14-464d-9453-a36d37301574'],7,Arsenal,1,00:22:07.418,Pass,,True,,,,,,,
,1.377277,0bc3c8b9-fd14-4f66-b54d-d0def7df94b6,1003,"[98.6, 38.8]",3754253,23,,,,0.9530406,25e21910-fe19-43fa-90ee-9f2cac472b4a,Right Foot,,,,"[106.7, 50.2]",Ground Pass,,13.984634,,,Alex Oxlade-Chamberlain,3525.0,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,48,Arsenal,1,"['4ff37a3b-fbdf-40af-a921-bf90c1eb3466', '54885343-771a-4b59-a2a4-76eff24711bb']",34,Arsenal,1,00:23:34.314,Pass,True,True,,,,,,,
,1.085391,c1b81a81-a030-4d1c-9763-3d27b36732f3,964,"[90.5, 67.0]",3754260,21,,,,3.0996592,cb4fe8c3-e34a-4f94-b990-698572c2d526,Left Foot,,,,"[76.2, 67.6]",Ground Pass,,14.312582,,,Fabian Delph,4597.0,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Midfield,41,Manchester City,36,['4fae3e5a-2d65-4c21-b0a1-17afe7e8afd8'],28,Manchester City,36,00:21:28.858,Pass,,True,,,,,,,
,0.921636,ed478439-55bb-4448-b5ef-7f7988ab0c9a,1630,"[106.0, 13.0]",3754260,40,,,,2.5107312,48cdc2cc-72d0-4ab0-b426-d77ab0db0a87,Left Foot,,,,"[94.5, 21.4]",Ground Pass,,14.2411375,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,From Throw In,Kelechi Promise Iheanacho,3708.0,Right Center Forward,68,Manchester City,36,['6e1ea696-b05a-4efa-abb0-8f10f794456d'],3,Manchester City,36,00:40:03.217,Pass,,True,,,,,,,
,1.058778,4ea382d9-acba-44a5-958a-98e503165357,2731,"[111.2, 50.2]",3754260,67,,,,-1.2305782,19729765-b37d-4e17-83e0-e84e10c8e081,Right Foot,,,,"[115.2, 38.9]",Ground Pass,,11.987077,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Wing,114,Manchester City,36,['913fe7c9-6ba7-4c41-bd19-c2f473d7a355'],56,Manchester City,36,00:22:56.718,Pass,,True,,,,,,,
,1.199001,7f18880a-a962-4451-be11-db7d1a093a54,3293,"[105.6, 48.7]",3754260,83,,,,-1.2994617,fefdb050-8bd6-4fa6-be58-ff9c47aad173,Right Foot,,,,"[109.3, 35.4]",Ground Pass,,13.805072,,,David Josué Jiménez Silva,3064.0,,,,,,2,From Counter,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,145,Manchester City,36,['265c7773-683d-48f9-acff-a2eabe0312b6'],17,Manchester City,36,00:38:17.312,Pass,,True,,,,,,,
,1.342904,9cbced31-4f8b-4135-a7ad-db65fb900aba,2786,"[109.1, 46.2]",3754261,69,,,True,0.72199124,1783824a-6ae3-40b3-9060-1f34abc97010,,,,,"[115.8, 52.1]",Low Pass,,8.927485,,,Theo Walcott,3668.0,,,Through Ball,True,,2,From Free Kick,Olivier Giroud,3604.0,Center Forward,159,Arsenal,1,"['cb2aef04-af39-4a80-95cc-54aac25f405a', 'ef98ceb0-0394-4fd7-8b18-0837b7ee4667']",49,Arsenal,1,00:24:49.126,Pass,True,True,,,,,,,
,1.322009,50cf9242-82bd-484e-9177-204fc4e6d1be,3769,"[90.1, 56.6]",3754261,94,,,,-0.5569015,fd7a50ea-01b4-4427-8bd9-f49ed8c0c00a,Left Foot,,,,"[111.3, 43.4]",High Pass,,24.973585,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,,,Free Kick,2,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,208,Arsenal,1,['365ad755-34c5-48e3-86bf-c84beb4058bc'],28,Arsenal,1,00:49:28.457,Pass,,True,,,,,,,
,0.525725,d9fc19a9-843f-453d-969d-3ca99b905297,2022,"[117.2, 61.1]",3754262,46,,,,-1.8481785,113b992d-0124-4332-8cf5-9a51648cd041,Right Foot,True,True,,"[113.1, 46.7]",Ground Pass,,14.972308,,,Steve Cook,3341.0,,,,,,1,From Corner,Simon Francis,3608.0,Right Back,94,AFC Bournemouth,28,['38504e9b-936a-4161-b193-97712696d498'],20,AFC Bournemouth,28,00:46:20.537,Pass,,True,,,,,,,
,0.789907,6d503a74-d8c6-4c47-aa2d-4db2137ad106,3455,"[79.4, 62.4]",3754262,84,,,,-1.0311431,4f397d30-785f-48bc-9696-18307b154d25,Right Foot,,,,"[90.9, 43.2]",Ground Pass,,22.380571,,,Jordan Ayew,3450.0,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,169,Aston Villa,59,['bcbb3af0-499a-4c5f-9f54-e67904ed21b6'],12,Aston Villa,59,00:39:12.311,Pass,,True,,,,,,,
,1.27296,7cc6b42f-5b32-44f8-bf15-5bd37f4e5cff,178,"[99.1, 62.8]",3754264,4,,,,-0.6491508,108e8af7-f39f-4b9d-82ec-c11f2e31588e,Right Foot,,,,"[113.2, 52.1]",Ground Pass,,17.700283,,,Diego da Silva Costa,5198.0,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,9,Chelsea,33,['104896b7-2955-4540-aebe-274b0bcf035b'],6,Chelsea,33,00:04:06.457,Pass,,True,,,,,,,
,1.505233,6301ecce-2980-412c-9add-1198629060c3,640,"[101.2, 53.2]",3754264,16,,,,-1.0090094,9afbf5c7-d46c-429d-8ad2-3e6dca28aa86,Left Foot,,,,"[113.6, 33.5]",Ground Pass,,23.277672,,,Willian Borges da Silva,3472.0,,,Through Ball,True,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,38,Chelsea,33,['4b804507-3a9a-4c48-b0a4-b1319200c105'],9,Chelsea,33,00:16:09.993,Pass,,True,,,,,,,
,1.967001,c40565f0-dc00-4d62-8705-c625c2cb2c34,2466,"[52.0, 33.4]",3754264,58,,,,-0.13286418,ec9ddc13-9742-48b0-a7d1-853d5dd7eaaa,Right Foot,,,,"[93.9, 27.8]",High Pass,,42.272568,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,Through Ball,True,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,117,Chelsea,33,['35e52b2f-731f-4e02-bfce-d6a420013646'],14,Chelsea,33,00:13:14.215,Pass,,True,,,,,,,
,0.964238,e86b7205-c4c3-45ed-8ac9-caf83fe0e0d6,3590,"[107.8, 66.6]",3754264,82,,,,-1.357553,5e3a9db8-6ee1-426c-92b9-5d084234e4c1,Right Foot,True,,,"[113.3, 41.2]",Ground Pass,,25.988651,,,Bertrand Isidore Traoré,2956.0,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,166,Chelsea,33,"['134b4196-49a8-4717-b45b-94954779c7e6', 'df836f6e-f6e9-4d06-b3cc-977add346fe2']",46,Chelsea,33,00:37:46.562,Pass,True,True,,,,,,,
,1.807053,462caf7e-24ba-4688-bfe4-f1f296dc69b3,3868,"[51.3, 40.5]",3754264,89,,,,0.8519663,29a8f2a8-a3d8-4ccc-9cd1-4e66b6feb190,Left Foot,,,,"[69.5, 61.3]",Low Pass,,27.63838,,,Andros Townsend,3297.0,,,,,,2,From Counter,Jack Colback,9649.0,Center Attacking Midfield,177,Newcastle United,37,['4d4703e8-7ea1-4368-8760-75e5e297604a'],5,Newcastle United,37,00:44:05.649,Pass,,True,,,,,,,
,0.823145,2a762889-4a96-4527-b98a-b627c017bca6,1150,"[115.9, 68.3]",3754295,31,,,,-1.8041353,ca0b8e31-8b03-4468-a316-9c0b866f0649,Right Foot,True,True,,"[110.6, 46.0]",Ground Pass,,22.92117,,,Marcus Rashford,3318.0,,,,,,1,From Free Kick,Luis Antonio Valencia Mosquera,3267.0,Right Back,60,Manchester United,39,['9d0d4be8-0dfb-49d6-aaec-f3a92a0f0454'],17,Manchester United,39,00:31:17.907,Pass,,True,,,,,,,
,3.010132,a434f8ef-c83e-48c3-9669-739c47cd88e1,2117,"[66.8, 35.5]",3754271,45,,,,0.19896707,215c7109-8c25-4224-9db2-2ee726c07ff4,Right Foot,,,,"[103.5, 42.9]",High Pass,,37.438618,,,Odion Jude Ighalo,5458.0,,,Through Ball,True,,2,From Keeper,Troy Deeney,3454.0,Right Center Forward,107,Watford,23,['ca6c0c20-e492-44c0-835a-3508ac21bc6d'],39,Watford,23,00:00:39.282,Pass,,True,,,,,,,
,0.604606,a3887757-8c5f-483f-b4dd-4fadf6071a0f,2460,"[111.5, 41.7]",3754271,57,,,,2.7270858,02c0860c-9a42-4937-97c2-f4b62abdb4b9,Other,,,,"[109.0, 42.8]",Low Pass,,2.7313,,,Craig Cathcart,3263.0,,,,,,2,From Free Kick,Odion Jude Ighalo,5458.0,Left Center Forward,134,Watford,23,"['0b5d8beb-17ff-4ff9-9171-65e4e1c5a19e', '3fd70ed7-d63e-4e62-9f8b-0938b9a7438d']",8,Watford,23,00:12:08.240,Pass,True,True,,,,,,,
,1.827293,07ab0917-de89-4c35-8bda-3574c44262bf,2896,"[120.0, 80.0]",3754271,70,,,,-1.8771076,4e107f99-3a46-4792-b6e1-1966ba97c7b6,Right Foot,,,,"[109.5, 46.8]",High Pass,,34.820827,,True,Jamaal Lascelles,3081.0,,,Outswinging,,Corner,2,From Corner,Jonjo Shelvey,3057.0,Right Defensive Midfield,159,Newcastle United,37,['14526676-0886-44ed-a1db-a95da59746fa'],30,Newcastle United,37,00:25:30.414,Pass,,True,,,,,,,
,1.364943,e1519e2e-4aa1-4ad8-a9f4-b1f61e44409f,589,"[107.6, 19.9]",3754272,12,,,,1.4907986,6ccb6088-e6af-40ff-87a1-e39b099b67c3,Right Foot,True,,,"[109.5, 43.6]",High Pass,,23.77604,,,Ibrahim Afellay,4891.0,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,27,Stoke City,30,"['8464b51c-a339-4c62-bf7d-dff0c229742a', 'eea2b013-9a6d-4be3-831d-d0c551a0fbcb']",37,Stoke City,30,00:12:37.978,Pass,True,True,,,,,,,
,0.851526,7f5a2c8b-3dd0-4087-99e4-af285c8ad2f4,2189,"[65.7, 56.6]",3754272,52,,,,-0.7995816,6794f4c2-f0ee-4eaa-b162-18346c30a51c,Right Foot,,,,"[79.6, 42.3]",Ground Pass,,19.942417,,,Bojan Krkíc Pérez,4913.0,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,110,Stoke City,30,['842c9a3b-571b-441b-b9ff-8ef79b34e5b3'],14,Stoke City,30,00:07:14.877,Pass,,True,,,,,,,
,1.311449,4f2b4046-9c93-44c7-a373-604f632be678,2932,"[105.1, 68.6]",3754272,67,,,,-1.7606392,a388dd84-53e7-48e2-b933-e57a26777fdb,Right Foot,,,,"[100.2, 43.1]",Low Pass,,25.966516,,,Gylfi Þór Sigurðsson,3944.0,,,,,,2,Regular Play,Wayne Routledge,3449.0,Left Center Forward,140,Swansea City,26,['d45348fa-e864-414a-a732-4409e834f377'],19,Swansea City,26,00:22:19.792,Pass,,True,,,,,,,
,0.690297,09fd5f8f-2e13-416e-91d4-5c548ce53cd0,3390,"[94.4, 19.0]",3754272,78,,,,0.63908285,99b2f5af-8905-436f-a501-acf2ac78bfbe,Right Foot,,,,"[105.3, 27.1]",Ground Pass,,13.5801325,,,Alberto Paloschi,6950.0,,,,,,2,From Throw In,Ashley Williams,3644.0,Left Center Back,160,Swansea City,26,['4561dadf-51b4-4a93-8581-0b02c5062c6f'],42,Swansea City,26,00:33:42.265,Pass,,True,,,,,,,
,1.054606,4a60a519-a79d-4186-8e44-cd1fb4e0d54f,1853,"[106.1, 60.5]",3754274,51,,,,-1.8819839,e1b90884-feb5-44fa-9e9d-02aac89203b1,Right Foot,True,,,"[100.6, 43.4]",Ground Pass,,17.96274,,,Ibrahim Afellay,4891.0,,,,,,2,Regular Play,Jonathan Walters,3670.0,Center Forward,113,Stoke City,30,['e798952f-c64c-430a-bbfb-bd09377f2a91'],40,Stoke City,30,00:06:40.003,Pass,,True,,,,,,,
,0.969701,f8413cf9-78c6-40ee-b189-71b1a0644708,1916,"[119.6, 61.8]",3754274,54,,,,-1.790858,c38a2244-dcdf-4e4f-8ccd-085adce7b8e2,Right Foot,True,,,"[116.2, 46.6]",High Pass,,15.575622,,,José Luis Sanmartín Mato,3265.0,,,,,,2,From Corner,Xherdan Shaqiri,3533.0,Right Wing,116,Stoke City,30,['4c27bfba-f67d-4681-8655-de96423a18da'],12,Stoke City,30,00:09:12.858,Pass,,True,,,,,,,
,1.482909,482e02d7-0deb-48fc-80cb-2062f9b75b61,1979,"[93.3, 1.6]",3754274,56,,,,1.2535707,48129d31-bbde-4601-b6ee-7393a91142d8,Left Foot,True,,,"[104.2, 34.8]",Low Pass,,34.943527,,,Matt Ritchie,3049.0,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,118,AFC Bournemouth,28,"['8b7c4ef7-6d8b-4ad2-86a6-56d497baa847', 'fae244ed-5a9d-4c30-ab23-27ebcaabf392']",5,AFC Bournemouth,28,00:11:05.832,Pass,True,True,,,,,,,
,4.393219,8d9d54c4-3a75-42a9-8fe0-4a7675a954b1,2378,"[35.3, 69.6]",3754275,59,,,,-0.13458122,1018074f-7b8f-4558-93d7-3aefa07c384b,Left Foot,,,,"[96.6, 61.3]",High Pass,,61.859356,,,Jamie Vardy,10960.0,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,126,Leicester City,22,['20895b7a-aca6-42e3-8a87-51a9ade277e6'],2,Leicester City,22,00:14:02.001,Pass,,True,,,,,,,
,1.378599,4aadc0fb-d8cc-48eb-b3d8-9ceb4a6f8a33,509,"[90.6, 15.2]",3754277,12,,,,1.0360521,c360b08f-e449-42ee-b97b-f7fc48b0a725,Right Foot,,,,"[98.3, 28.2]",Ground Pass,,15.109269,,,Romelu Lukaku Menama,3289.0,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Left Wing Back,31,Everton,29,['210cd7c0-2bbb-4652-a9ef-9a219d4e5ce2'],46,Everton,29,00:12:46.356,Pass,,True,,,,,,,
,0.435498,2ccbeed5-cb9b-408c-8fb8-ab67aa53eccd,2016,"[104.0, 29.2]",3754277,55,,,,2.1160235,720fd25d-fa7f-426e-a91e-b49b18b416f5,Right Foot,,,,"[100.3, 35.3]",Low Pass,,7.1344237,,,Aaron Lennon,3953.0,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Right Center Forward,118,Everton,29,['24565bde-eb71-4244-b596-7361e441a3a2'],41,Everton,29,00:10:41.577,Pass,,True,,,,,,,
,1.466044,72b8b67e-40ce-40bc-b5a0-29b7b8e91dce,2687,"[101.4, 10.4]",3754277,77,,,,1.2227854,149e9afa-2c9e-406a-9cef-abf7af5ca6ac,Right Foot,True,,,"[112.9, 42.1]",High Pass,,33.721508,,,Michail Antonio,3349.0,,,,,,2,From Corner,Mark Noble,3874.0,Right Center Midfield,153,West Ham United,40,['0529d660-b55c-4c4c-b69f-71e76356a4e2'],46,West Ham United,40,00:32:46.221,Pass,,True,,,,,,,
,1.336384,0b6756d9-da85-46df-8248-c3a1632a6894,2757,"[107.4, 76.2]",3754277,80,,,,-1.4136026,b5a347f0-03b3-487b-833c-3dca8b895065,Right Foot,True,,,"[112.9, 41.5]",High Pass,,35.133175,,,Diafra Sakho,3962.0,,,,,,2,Regular Play,Dimitri Payet,3491.0,Center Attacking Midfield,165,West Ham United,40,['1fffd3dd-6c0f-4743-85d0-2e53046beaec'],39,West Ham United,40,00:35:39.873,Pass,,True,,,,,,,
,1.346537,6a3b13b1-43fc-49b3-ac35-5a98209ec919,3141,"[111.1, 52.4]",3754277,89,,,,-1.4747076,9a393552-6dd6-41b7-915c-73433f47c32a,Right Foot,,,,"[111.9, 44.1]",Low Pass,,8.338465,,,Dimitri Payet,3491.0,,,,,,2,From Throw In,Diafra Sakho,3962.0,Right Center Forward,182,West Ham United,40,"['4a2fbb3f-73ab-437d-b47e-612f83fe7422', 'f87bdb85-917f-4d04-b359-e4b81d9c99ff']",56,West Ham United,40,00:44:56.145,Pass,True,True,,,,,,,
,1.640057,991d8a15-4a1e-488e-bb42-fb11b9d667f4,34,"[71.1, 34.5]",3754280,0,,,,-1.2711552,7a6918a1-2e5f-4439-8f71-94a1ab498716,Right Foot,,,,"[78.7, 9.9]",Ground Pass,,25.747232,,,Robert Kenedy Nunes do Nascimento,3666.0,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Wing,3,Chelsea,33,['3e403a3a-f919-4c38-8214-ad742d8f9ce9'],34,Chelsea,33,00:00:34.126,Pass,,True,,,,,,,
,2.631219,df35290f-5d21-47c3-a27b-2ef3eb1dbe4c,1794,"[93.3, 79.6]",3754280,45,,,,-1.1046673,d866e762-6618-41c2-b49b-c3ac739b71e1,Left Foot,True,,,"[109.5, 47.4]",Low Pass,,36.04553,,,Diego da Silva Costa,5198.0,,,Through Ball,True,,1,From Throw In,Bertrand Isidore Traoré,2956.0,Right Wing,87,Chelsea,33,['6b963f56-ba92-4691-ade4-58a5bc5033b2'],51,Chelsea,33,00:45:51.558,Pass,,True,,,,,,,
,1.376153,8f8c5146-6648-4e9b-92ed-1dc56a0a2d88,2613,"[91.9, 63.9]",3754280,67,,,,-0.46606892,e0362e14-3b9f-40b0-975e-e661a26d28c5,Left Foot,,,,"[108.4, 55.6]",Ground Pass,,18.469976,,,Nathan Redmond,3286.0,,,Through Ball,True,,2,Regular Play,Wes Hoolahan,10966.0,Left Midfield,140,Norwich City,56,['8aa446f6-2659-4c6b-a457-a4dab6b9d87f'],24,Norwich City,56,00:22:24.221,Pass,,True,,,,,,,
,0.967739,c82a676c-d5c0-4229-82e5-c6cc12925b94,2237,"[112.3, 37.4]",3754281,60,,,,2.3847582,39abafd6-a289-4f95-8912-a1bd4ded7ae6,Left Foot,,,,"[108.7, 40.8]",Low Pass,,4.9517674,,,Jesse Lingard,3293.0,,,,,,2,From Goal Kick,Wayne Mark Rooney,3538.0,Center Forward,132,Manchester United,39,['fdd7051e-3aea-4fb6-a822-08c025bb0dd6'],1,Manchester United,39,00:15:01.465,Pass,,True,,,,,,,
,2.0253,46acd21d-2061-4a0b-a146-5fce7c9dd361,542,"[104.4, 7.6]",3754282,14,,,,1.3218869,fc544d2f-8ba2-469f-be25-49cb34c089b3,Left Foot,True,,,"[112.0, 37.5]",High Pass,,30.850769,,,Shane Long,3842.0,,,,,,1,From Throw In,Ryan Bertrand,20045.0,Left Back,31,Southampton,25,['0cce4040-2428-4187-a4bb-b4638a091bab'],38,Southampton,25,00:14:38.323,Pass,,True,,,,,,,
,1.164499,755dc5b7-3783-4e88-93e6-ac1513a6bbae,1553,"[108.6, 50.6]",3754282,38,,,,-1.5133058,c9a96632-9dd3-4f49-94cf-c6214fc1039b,Left Foot,,,,"[109.4, 36.7]",Ground Pass,,13.923002,,,Dušan Tadić,3831.0,,,,,Recovery,1,Regular Play,Shane Long,3842.0,Center Forward,89,Southampton,25,['d9cc6f25-e7f7-4d50-901c-b331c23d43a8'],32,Southampton,25,00:38:32.610,Pass,,True,,,,,,,
,1.029898,8449cb5e-3c26-4019-8a8a-4f3f6852be84,2853,"[102.6, 50.2]",3754282,70,,,,-2.0886893,12c3637b-40e5-44a7-aa7e-d9de0a4925f0,Right Foot,,,,"[97.7, 41.6]",Ground Pass,,9.89798,,,Dušan Tadić,3831.0,,,,,,2,Regular Play,Shane Long,3842.0,Center Forward,155,Southampton,25,['28f59cd4-335f-4592-a3da-feadc68da77f'],40,Southampton,25,00:25:40.927,Pass,,True,,,,,,,
,1.356661,be662e86-acfe-422a-8b78-36dd1a58427a,3258,"[110.6, 40.4]",3754282,84,,,,-2.0576956,6f5df405-9e23-4e66-a6da-91ca84fc7e66,Right Foot,,,,"[105.2, 30.2]",Ground Pass,,11.54123,,,Ashley Westwood,3583.0,,,,,,2,From Corner,Kevin Toner,75899.0,Left Center Back,176,Aston Villa,59,['06ae64d9-e81f-421f-bc54-aa0ffa2d8720'],35,Aston Villa,59,00:39:35.820,Pass,,True,,,,,,,
,1.056498,2aa40449-52e4-45ab-b15b-16bc000fe9f2,3561,"[116.8, 57.2]",3754282,93,,,,-1.9030728,54244238-b896-411f-b6f1-83f0aca11676,Right Foot,True,,,"[111.9, 43.0]",High Pass,,15.021651,,,Sadio Mané,3629.0,,,,,,2,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Back,197,Southampton,25,['0f7e6822-f7a7-4fdf-8287-5d47993b2cba'],17,Southampton,25,00:48:17.595,Pass,,True,,,,,,,
